solver,step,grid,cell,x,r
amgx,124,1,6,0.000000000000e+00,4.709368157628e-11
amgx,124,1,7,0.000000000000e+00,4.741790416821e-10
amgx,124,1,8,0.000000000000e+00,-3.786319664434e-10
amgx,124,1,9,0.000000000000e+00,-1.383926398951e-10
amgx,125,1,0,8.280336920446e-11,2.819702349984e-10
amgx,125,1,1,6.759401641079e-11,2.493175397257e-10
amgx,125,1,2,3.818530162344e-11,2.731768147549e-10
amgx,125,1,3,2.692873825164e-11,3.309632784805e-10
amgx,125,1,4,-4.228849513475e-12,1.239729016345e-10
amgx,125,1,5,4.737811072416e-11,2.617873466590e-10
amgx,125,1,6,5.045751597458e-12,-8.984709050376e-12
amgx,125,1,7,5.080489732308e-11,1.952812934838e-10
amgx,125,1,8,-3.155266387029e-11,-9.609920840720e-11
amgx,125,1,9,-1.153271999126e-11,3.545897080209e-11
amgx,126,1,0,1.250989044542e-10,1.664280785845e-10
amgx,126,1,1,1.049916473696e-10,1.755456227127e-10
amgx,126,1,2,6.745424606147e-11,2.149112472329e-10
amgx,126,1,3,6.238908951740e-11,2.429023145457e-10
amgx,126,1,4,9.053961375936e-12,1.156544637731e-10
amgx,126,1,5,7.542675500906e-11,1.914963415465e-10
amgx,126,1,6,4.083104199204e-12,2.922590551210e-11
amgx,126,1,7,7.172789305348e-11,1.098647930095e-10
amgx,126,1,8,-3.956093123755e-11,-2.299518266480e-11
amgx,126,1,9,-8.577805757750e-12,4.270246679407e-11
amgx,127,1,0,1.250989044542e-10,1.664280785845e-10
amgx,127,1,1,1.049916473696e-10,1.755456227127e-10
amgx,127,1,2,6.745424606147e-11,2.149112472329e-10
amgx,127,1,3,6.238908951740e-11,2.429023145457e-10
amgx,127,1,4,9.053961375936e-12,1.156544637731e-10
amgx,127,1,5,7.542675500906e-11,1.914963415465e-10
amgx,127,1,6,4.083104199204e-12,2.922590551210e-11
amgx,127,1,7,7.172789305348e-11,1.098647930095e-10
amgx,127,1,8,-3.956093123755e-11,-2.299518266480e-11
amgx,127,1,9,-8.577805757750e-12,4.270246679407e-11
amgx,128,2,0,0.000000000000e+00,3.813393258174e-10
amgx,128,2,1,0.000000000000e+00,4.184479372584e-10
amgx,128,2,2,0.000000000000e+00,1.448803692852e-10
amgx,128,2,3,0.000000000000e+00,3.013611345560e-10
amgx,128,2,4,0.000000000000e+00,1.970728412927e-11
amgx,129,2,0,3.575056179538e-11,1.955258750831e-10
amgx,129,2,1,3.922949411797e-11,2.213172780888e-10
amgx,129,2,2,1.086602769639e-11,1.547729439826e-10
amgx,129,2,3,2.260208509170e-11,1.773788851548e-10
amgx,129,2,4,9.237789435594e-13,7.186304660849e-11
amgx,130,2,0,5.408111258442e-11,1.135944000098e-10
amgx,130,2,1,5.997798893879e-11,1.185972538735e-10
amgx,130,2,2,2.247399849508e-11,1.086983309665e-10
amgx,130,2,3,3.590550147831e-11,1.157948131473e-10
amgx,130,2,4,4.292359253332e-12,6.778853602273e-11
amgx,131,2,0,5.408111258442e-11,1.135944000098e-10
amgx,131,2,1,5.997798893879e-11,1.185972538735e-10
amgx,131,2,2,2.247399849508e-11,1.086983309665e-10
amgx,131,2,3,3.590550147831e-11,1.157948131473e-10
amgx,131,2,4,4.292359253332e-12,6.778853602273e-11
amgx,132,3,0,0.000000000000e+00,2.321916538833e-10
amgx,132,3,1,0.000000000000e+00,2.922816801365e-10
amgx,133,3,0,2.478575887406e-11,0.000000000000e+00
amgx,133,3,1,1.630936315136e-11,5.169878828456e-26
amgx,134,2,0,7.886687145848e-11,-2.501426931848e-12
amgx,134,2,1,8.476374781286e-11,2.501426931848e-12
amgx,134,2,2,3.878336164645e-11,6.041366980642e-11
amgx,134,2,3,5.221486462968e-11,6.751015198722e-11
amgx,134,2,4,2.060172240470e-11,-1.279238217936e-10
amgx,135,2,0,7.863236268362e-11,8.905711287723e-12
amgx,135,2,1,8.499825658772e-11,1.028286198132e-11
amgx,135,2,2,4.331438688193e-11,1.276806440681e-11
amgx,135,2,3,5.727812602872e-11,1.441574772434e-11
amgx,135,2,4,1.460529325812e-11,-1.279238217936e-11
amgx,136,2,0,7.946727311684e-11,6.069674104451e-12
amgx,136,2,1,8.596227489847e-11,6.402898520429e-12
amgx,136,2,2,4.427199171244e-11,5.824913297486e-12
amgx,136,2,3,5.835930710804e-11,6.247897384289e-12
amgx,136,2,4,1.400565034346e-11,8.794762748313e-13
amgx,137,1,0,2.045661775711e-10,1.398853413246e-11
amgx,137,1,1,1.909539222681e-10,-2.873928865828e-12
amgx,137,1,2,1.469215191783e-10,-7.918860028012e-12
amgx,137,1,3,1.483513644159e-10,9.276827386257e-12
amgx,137,1,4,5.332595308837e-11,1.115883585526e-10
amgx,137,1,5,1.337860621171e-10,1.158963475157e-10
amgx,137,1,6,4.835509591164e-11,-1.057634452551e-10
amgx,137,1,7,1.300872001615e-10,-1.096484501314e-10
amgx,137,1,8,-2.555528089409e-11,-4.649640198762e-11
amgx,137,1,9,5.427844585712e-12,4.737587826246e-11
amgx,138,1,0,2.066644576909e-10,1.369145625811e-12
amgx,138,1,1,1.905228329382e-10,3.367689486182e-12
amgx,138,1,2,1.460730698896e-10,2.712258214254e-11
amgx,138,1,3,1.493453102073e-10,2.544351050860e-11
amgx,138,1,4,6.528184864758e-11,1.595406145416e-11
amgx,138,1,5,1.462035279223e-10,1.942177756417e-11
amgx,138,1,6,3.702329820574e-11,-2.202651875500e-11
amgx,138,1,7,1.183391519332e-10,-6.012998917841e-12
amgx,138,1,8,-2.942998105973e-11,-3.033970605351e-11
amgx,138,1,9,9.375834440917e-12,-1.552682705674e-11
amgx,139,1,0,2.068698295348e-10,6.659421717066e-12
amgx,139,1,1,1.910279863612e-10,6.499475038688e-12
amgx,139,1,2,1.489790608334e-10,1.333620708948e-11
amgx,139,1,3,1.520714006189e-10,1.443898489488e-11
amgx,139,1,4,6.699121237481e-11,7.161433685602e-12
amgx,139,1,5,1.482844326614e-10,1.072848917344e-11
amgx,139,1,6,3.466331405342e-11,-7.788769793926e-12
amgx,139,1,7,1.176949020491e-10,-2.289228913202e-12
amgx,139,1,8,-3.195828989752e-11,-1.359879707275e-11
amgx,139,1,9,8.081932186188e-12,-7.698515370087e-12
amgx,140,0,0,5.601072379707e-10,-3.295639202066e-12
amgx,140,0,1,4.126709887599e-10,9.955060919133e-12
amgx,140,0,2,4.139418544861e-10,1.752332345701e-10
amgx,140,0,3,3.498984792498e-10,-1.687337595314e-10
amgx,140,0,4,5.985368065523e-10,-2.889666283790e-11
amgx,140,0,5,7.364387371865e-11,4.223286992738e-11
amgx,140,0,6,-5.459941993982e-10,-2.335392671944e-10
amgx,140,0,7,8.264019839176e-10,2.479782520893e-10
amgx,140,0,8,3.203217047344e-10,6.155521360614e-11
amgx,140,0,9,-3.570926645008e-10,-5.439377992054e-11
amgx,140,0,10,-2.262263670339e-10,-8.215114276114e-11
amgx,140,0,11,8.491304636807e-10,9.287963193457e-11
amgx,140,0,12,7.262808666685e-12,-1.671014298094e-10
amgx,140,0,13,3.864744321357e-10,1.593126600155e-10
amgx,140,0,14,3.653667835416e-10,-3.360615704616e-11
amgx,140,0,15,4.326020578718e-10,3.131692813296e-11
amgx,140,0,16,-8.460846774545e-10,-1.083699693396e-10
amgx,140,0,17,2.344357283163e-10,9.477117226685e-11
amgx,140,0,18,-6.633620909874e-11,1.645490392534e-11
amgx,140,0,19,-5.170605375870e-10,-2.415341929543e-11
amgx,141,0,0,5.594893056203e-10,-2.669643996418e-12
amgx,141,0,1,4.151597539897e-10,5.359780463330e-11
amgx,141,0,2,4.577501631287e-10,-2.912911863878e-11
amgx,141,0,3,3.182608993377e-10,3.882160657306e-11
amgx,141,0,4,5.942023071266e-10,9.309847092442e-12
amgx,141,0,5,8.156253683003e-11,-4.527496304811e-11
amgx,141,0,6,-5.897828119971e-10,1.513555350099e-11
amgx,141,0,7,8.635987217310e-10,5.003153014159e-13
amgx,141,0,8,3.295549867754e-10,-2.420974423067e-11
amgx,141,0,9,-3.672914982359e-10,1.802128465736e-11
amgx,141,0,10,-2.416297063016e-10,-6.689444168030e-11
amgx,141,0,11,8.630624084709e-10,4.971084574926e-11
amgx,141,0,12,-1.780240580473e-11,-1.621719782598e-11
amgx,141,0,13,4.163455558886e-10,1.247863819123e-11
amgx,141,0,14,3.590656290955e-10,1.323202003240e-11
amgx,141,0,15,4.372995970917e-10,1.244084496534e-11
amgx,141,0,16,-8.596309236220e-10,-3.794203096629e-11
amgx,141,0,17,2.486514041564e-10,4.248590624097e-11
amgx,141,0,18,-6.386797350994e-11,9.009069963279e-12
amgx,141,0,19,-5.200797149989e-10,1.127419984888e-12
amgx,142,0,0,5.589887473710e-10,1.412851722309e-11
amgx,142,0,1,4.285592051480e-10,-2.872442322217e-12
amgx,142,0,2,4.504678834690e-10,1.623413901252e-11
amgx,142,0,3,3.255399505701e-10,2.498169278783e-12
amgx,142,0,4,5.955987841905e-10,-1.029361368234e-11
amgx,142,0,5,7.307348125851e-11,9.694094614857e-12
amgx,142,0,6,-5.869448957157e-10,-2.445510737581e-11
amgx,142,0,7,8.636737690262e-10,1.769867320163e-11
amgx,142,0,8,3.259235251408e-10,-3.709547794441e-12
amgx,142,0,9,-3.639125073626e-10,-1.781815919598e-11
amgx,142,0,10,-2.541724141167e-10,-5.690726469194e-13
amgx,142,0,11,8.705190353332e-10,1.826177662273e-12
amgx,142,0,12,-2.023498547863e-11,-1.008877030102e-11
amgx,142,0,13,4.186853005495e-10,1.291996043939e-11
amgx,142,0,14,3.615466328515e-10,-3.677470906807e-12
amgx,142,0,15,4.391657238365e-10,1.318876935791e-11
amgx,142,0,16,-8.643736774928e-10,-5.545201479323e-12
amgx,142,0,17,2.550242900925e-10,9.569827844805e-12
amgx,142,0,18,-6.251661301545e-11,1.124708468115e-11
amgx,142,0,19,-5.199387875008e-10,3.499342235516e-12
amgx,143,0,0,8.742722230695e-01,7.787930558642e-12
amgx,143,0,1,6.243465614605e-01,-6.389035319056e-12
amgx,143,0,2,3.756534385400e-01,5.157042323082e-12
amgx,143,0,3,1.257277769296e-01,-3.243430611183e-12
amgx,143,0,4,8.727423308251e-01,-4.176257700705e-12
amgx,143,0,5,6.231140227658e-01,5.337742944994e-12
amgx,143,0,6,3.768859772349e-01,-7.987411814257e-12
amgx,143,0,7,1.272576691754e-01,2.037961988350e-12
amgx,143,0,8,8.663254082860e-01,1.403858299041e-12
amgx,143,0,9,6.184812215481e-01,-2.231101891142e-12
amgx,143,0,10,3.815187784503e-01,8.122141241194e-12
amgx,143,0,11,1.336745917144e-01,-4.615755387333e-12
amgx,143,0,12,8.404034890584e-01,-2.471076494486e-12
amgx,143,0,13,6.029666766879e-01,2.130315326616e-12
amgx,143,0,14,3.970333233121e-01,-1.723648280589e-12
amgx,143,0,15,1.595965109418e-01,1.722191954923e-12
amgx,143,0,16,7.327253603154e-01,1.040590395296e-12
amgx,143,0,17,5.559486728351e-01,-5.487442774390e-12
amgx,143,0,18,4.440513271667e-01,-1.754524453904e-12
amgx,143,0,19,2.672746396843e-01,2.512426514437e-12
brae,0,0,0,0.000000000000e+00,2.000000000000e+00
brae,0,0,1,0.000000000000e+00,0.000000000000e+00
brae,0,0,2,0.000000000000e+00,0.000000000000e+00
brae,0,0,3,0.000000000000e+00,0.000000000000e+00
brae,0,0,4,0.000000000000e+00,2.000000000000e+00
brae,0,0,5,0.000000000000e+00,-0.000000000000e+00
brae,0,0,6,0.000000000000e+00,-0.000000000000e+00
brae,0,0,7,0.000000000000e+00,0.000000000000e+00
brae,0,0,8,0.000000000000e+00,2.000000000000e+00
brae,0,0,9,0.000000000000e+00,-0.000000000000e+00
brae,0,0,10,0.000000000000e+00,-0.000000000000e+00
brae,0,0,11,0.000000000000e+00,0.000000000000e+00
brae,0,0,12,0.000000000000e+00,2.000000000000e+00
brae,0,0,13,0.000000000000e+00,-0.000000000000e+00
brae,0,0,14,0.000000000000e+00,-0.000000000000e+00
brae,0,0,15,0.000000000000e+00,0.000000000000e+00
brae,0,0,16,0.000000000000e+00,3.000000000000e+00
brae,0,0,17,0.000000000000e+00,1.000000000000e+00
brae,0,0,18,0.000000000000e+00,1.000000000000e+00
brae,0,0,19,0.000000000000e+00,1.000000000000e+00
brae,1,0,0,4.000000000000e-01,7.200000000000e-01
brae,1,0,1,0.000000000000e+00,4.000000000000e-01
brae,1,0,2,0.000000000000e+00,0.000000000000e+00
brae,1,0,3,0.000000000000e+00,0.000000000000e+00
brae,1,0,4,3.200000000000e-01,1.120000000000e+00
brae,1,0,5,0.000000000000e+00,3.200000000000e-01
brae,1,0,6,0.000000000000e+00,-0.000000000000e+00
brae,1,0,7,0.000000000000e+00,0.000000000000e+00
brae,1,0,8,3.200000000000e-01,1.040000000000e+00
brae,1,0,9,0.000000000000e+00,3.200000000000e-01
brae,1,0,10,0.000000000000e+00,-0.000000000000e+00
brae,1,0,11,0.000000000000e+00,0.000000000000e+00
brae,1,0,12,3.200000000000e-01,1.120000000000e+00
brae,1,0,13,0.000000000000e+00,4.800000000000e-01
brae,1,0,14,0.000000000000e+00,1.600000000000e-01
brae,1,0,15,0.000000000000e+00,1.333333333333e-01
brae,1,0,16,4.000000000000e-01,1.080000000000e+00
brae,1,0,17,1.600000000000e-01,7.600000000000e-01
brae,1,0,18,1.600000000000e-01,4.933333333333e-01
brae,1,0,19,1.333333333333e-01,3.600000000000e-01
brae,2,0,0,4.000000000000e-01,7.200000000000e-01
brae,2,0,1,0.000000000000e+00,4.000000000000e-01
brae,2,0,2,0.000000000000e+00,0.000000000000e+00
brae,2,0,3,0.000000000000e+00,0.000000000000e+00
brae,2,0,4,3.200000000000e-01,1.120000000000e+00
brae,2,0,5,0.000000000000e+00,3.200000000000e-01
brae,2,0,6,0.000000000000e+00,-0.000000000000e+00
brae,2,0,7,0.000000000000e+00,0.000000000000e+00
brae,2,0,8,3.200000000000e-01,1.040000000000e+00
brae,2,0,9,0.000000000000e+00,3.200000000000e-01
brae,2,0,10,0.000000000000e+00,-0.000000000000e+00
brae,2,0,11,0.000000000000e+00,0.000000000000e+00
brae,2,0,12,3.200000000000e-01,1.120000000000e+00
brae,2,0,13,0.000000000000e+00,4.800000000000e-01
brae,2,0,14,0.000000000000e+00,1.600000000000e-01
brae,2,0,15,0.000000000000e+00,1.333333333333e-01
brae,2,0,16,4.000000000000e-01,1.080000000000e+00
brae,2,0,17,1.600000000000e-01,7.600000000000e-01
brae,2,0,18,1.600000000000e-01,4.933333333333e-01
brae,2,0,19,1.333333333333e-01,3.600000000000e-01
brae,3,1,0,0.000000000000e+00,1.120000000000e+00
brae,3,1,1,0.000000000000e+00,0.000000000000e+00
brae,3,1,2,0.000000000000e+00,1.440000000000e+00
brae,3,1,3,0.000000000000e+00,0.000000000000e+00
brae,3,1,4,0.000000000000e+00,1.360000000000e+00
brae,3,1,5,0.000000000000e+00,0.000000000000e+00
brae,3,1,6,0.000000000000e+00,1.600000000000e+00
brae,3,1,7,0.000000000000e+00,2.933333333333e-01
brae,3,1,8,0.000000000000e+00,1.840000000000e+00
brae,3,1,9,0.000000000000e+00,8.533333333333e-01
brae,4,1,0,1.792000000000e-01,5.531428571429e-01
brae,4,1,1,0.000000000000e+00,1.792000000000e-01
brae,4,1,2,1.645714285714e-01,9.572571428571e-01
brae,4,1,3,0.000000000000e+00,1.645714285714e-01
brae,4,1,4,1.554285714286e-01,9.668571428571e-01
brae,4,1,5,0.000000000000e+00,2.224761904762e-01
brae,4,1,6,1.828571428571e-01,9.914920634921e-01
brae,4,1,7,3.352380952381e-02,3.932275132275e-01
brae,4,1,8,1.635555555556e-01,8.095661375661e-01
brae,4,1,9,7.585185185185e-02,4.012698412698e-01
brae,5,1,0,1.792000000000e-01,5.531428571429e-01
brae,5,1,1,0.000000000000e+00,1.792000000000e-01
brae,5,1,2,1.645714285714e-01,9.572571428571e-01
brae,5,1,3,0.000000000000e+00,1.645714285714e-01
brae,5,1,4,1.554285714286e-01,9.668571428571e-01
brae,5,1,5,0.000000000000e+00,2.224761904762e-01
brae,5,1,6,1.828571428571e-01,9.914920634921e-01
brae,5,1,7,3.352380952381e-02,3.932275132275e-01
brae,5,1,8,1.635555555556e-01,8.095661375661e-01
brae,5,1,9,7.585185185185e-02,4.012698412698e-01
brae,6,2,0,0.000000000000e+00,1.510400000000e+00
brae,6,2,1,0.000000000000e+00,3.437714285714e-01
brae,6,2,2,0.000000000000e+00,1.958349206349e+00
brae,6,2,3,0.000000000000e+00,6.157037037037e-01
brae,6,2,4,0.000000000000e+00,1.210835978836e+00
brae,7,2,0,1.510400000000e-01,6.841701587302e-01
brae,7,2,1,3.437714285714e-02,4.693468783069e-01
brae,7,2,2,1.566679365079e-01,9.133460317460e-01
brae,7,2,3,4.925629629630e-02,6.263144973545e-01
brae,7,2,4,6.054179894180e-02,6.540156613757e-01
brae,8,2,0,1.510400000000e-01,6.841701587302e-01
brae,8,2,1,3.437714285714e-02,4.693468783069e-01
brae,8,2,2,1.566679365079e-01,9.133460317460e-01
brae,8,2,3,4.925629629630e-02,6.263144973545e-01
brae,8,2,4,6.054179894180e-02,6.540156613757e-01
brae,9,3,0,0.000000000000e+00,1.153517037037e+00
brae,9,3,1,0.000000000000e+00,2.193676190476e+00
brae,10,3,0,1.340408590103e-01,0.000000000000e+00
brae,10,3,1,1.137433177716e-01,0.000000000000e+00
brae,11,2,0,2.850808590103e-01,1.074116402116e-01
brae,11,2,1,1.684180018674e-01,-1.074116402116e-01
brae,11,2,2,2.704112542795e-01,4.989678431373e-01
brae,11,2,3,1.629996140678e-01,2.119363087457e-01
brae,11,2,4,1.742851167134e-01,-7.109041518830e-01
brae,12,2,0,2.958220230314e-01,7.983485490196e-02
brae,12,2,1,1.576768378462e-01,3.390980939932e-02
brae,12,2,2,3.103286817305e-01,8.409529088080e-02
brae,12,2,3,1.799545187675e-01,2.964937342048e-02
brae,12,2,4,1.387399091192e-01,-2.843616607532e-02
brae,13,1,0,4.750220230314e-01,-1.766463741052e-01
brae,13,1,1,1.576768378462e-01,1.991509492686e-03
brae,13,1,2,4.603934516029e-01,2.564812290072e-01
brae,13,1,3,1.576768378462e-01,3.191829990663e-02
brae,13,1,4,4.657572531590e-01,1.868122990352e-01
brae,13,1,5,1.799545187675e-01,-5.161404593838e-02
brae,13,1,6,4.931858245876e-01,-1.027170081544e-01
brae,13,1,7,2.134783282913e-01,8.126341935885e-02
brae,13,1,8,3.022954646748e-01,3.203042280735e-01
brae,13,1,9,2.145917609711e-01,-3.487403941488e-01
brae,14,1,0,4.467586031746e-01,2.361364761371e-02
brae,14,1,1,1.579954793651e-01,-2.056950655106e-02
brae,14,1,2,4.897055920608e-01,4.111716585656e-02
brae,14,1,3,1.613246435499e-01,2.453558726246e-02
brae,14,1,4,4.871072301916e-01,6.660981932328e-02
brae,14,1,5,1.740557706603e-01,3.689727510560e-02
brae,14,1,6,4.814467379414e-01,8.838677424076e-02
brae,14,1,7,2.227655762180e-01,-6.928219128204e-02
brae,14,1,8,3.307669516146e-01,9.583526175705e-03
brae,14,1,9,1.835926148245e-01,-2.270209603644e-02
brae,15,0,0,8.467586031746e-01,-1.305702174630e-01
brae,15,0,1,4.467586031746e-01,1.541838650767e-01
brae,15,0,2,1.579954793651e-01,2.920922879943e-01
brae,15,0,3,1.579954793651e-01,-3.126617945454e-01
brae,15,0,4,8.097055920608e-01,9.504346512294e-02
brae,15,0,5,4.897055920608e-01,-5.392629926637e-02
brae,15,0,6,1.613246435499e-01,3.377829114366e-01
brae,15,0,7,1.613246435499e-01,-3.132473241741e-01
brae,15,0,8,8.071072301916e-01,6.272340923569e-02
brae,15,0,9,4.871072301916e-01,3.886410087591e-03
brae,15,0,10,1.740557706603e-01,3.490301379787e-01
brae,15,0,11,1.740557706603e-01,-3.121328628731e-01
brae,15,0,12,8.014467379414e-01,1.208723004066e-02
brae,15,0,13,4.814467379414e-01,7.629954420010e-02
brae,15,0,14,2.227655762180e-01,3.307983947720e-01
brae,15,0,15,2.227655762180e-01,-4.000805860541e-01
brae,15,0,16,7.307669516146e-01,-9.238802013171e-02
brae,15,0,17,4.907669516146e-01,1.019715463074e-01
brae,15,0,18,3.435926148245e-01,3.124954018680e-01
brae,15,0,19,3.169259481578e-01,-3.351974979044e-01
brae,16,0,0,8.206445596820e-01,3.020860828086e-02
brae,16,0,1,4.878743005284e-01,7.182874646795e-02
brae,16,0,2,2.358867561636e-01,1.045583783309e-01
brae,16,0,3,9.546312045600e-02,-3.476065397845e-02
brae,16,0,4,8.249125464805e-01,-7.854864843573e-03
brae,16,0,5,4.789203322075e-01,1.138712562250e-01
brae,16,0,6,2.288812258372e-01,1.543490549604e-01
brae,16,0,7,1.112050716820e-01,-1.075664995163e-01
brae,16,0,8,8.171429756693e-01,3.046287509083e-02
brae,16,0,9,4.878845122092e-01,8.509370407772e-02
brae,16,0,10,2.438617982560e-01,1.543583127953e-01
brae,16,0,11,1.241145126006e-01,-1.067530106154e-01
brae,16,0,12,8.033806947479e-01,1.539469764164e-02
brae,16,0,13,4.967066467814e-01,1.004462740276e-01
brae,16,0,14,2.889252551724e-01,1.372119859204e-01
brae,16,0,15,1.587526824494e-01,-1.084906960367e-01
brae,16,0,16,7.184485489304e-01,-2.281998106506e-04
brae,16,0,17,5.070823990238e-01,7.333507971616e-02
brae,16,0,18,3.935918791234e-01,1.002812070166e-01
brae,16,0,19,2.722329484372e-01,-8.105312905066e-02
brae,17,0,0,8.537642179896e-01,-4.928843713460e-02
brae,17,0,1,5.075639821816e-01,7.472761847242e-02
brae,17,0,2,2.454066983496e-01,1.087781562148e-01
brae,17,0,3,9.931583097870e-02,-3.616352805924e-02
brae,17,0,4,8.582044526422e-01,-8.888807985769e-02
brae,17,0,5,4.982486486780e-01,1.184668842015e-01
brae,17,0,6,2.381184381032e-01,1.605782901391e-01
brae,17,0,7,1.156930975060e-01,-1.119076794672e-01
brae,17,0,8,8.501213166860e-01,-4.902390859833e-02
brae,17,0,9,5.075746059864e-01,8.852792461807e-02
brae,17,0,10,2.537035980184e-01,1.605879216027e-01
brae,17,0,11,1.291235389809e-01,-1.110613596968e-01
brae,17,0,12,8.358036162028e-01,-6.470020911682e-02
brae,17,0,13,5.167527851813e-01,1.045000951793e-01
brae,17,0,14,3.005857306059e-01,1.427496014883e-01
brae,17,0,15,1.651596396833e-01,-1.128691748067e-01
brae,17,0,16,7.474437700300e-01,-1.213117208676e-01
brae,17,0,17,5.275472831095e-01,3.593664069240e-02
brae,17,0,18,4.094765010287e-01,6.397026259496e-02
brae,17,0,19,2.832197540231e-01,-1.246823834265e-01
brae,18,0,0,8.537642179896e-01,-4.928843713460e-02
brae,18,0,1,5.075639821816e-01,7.472761847242e-02
brae,18,0,2,2.454066983496e-01,1.087781562148e-01
brae,18,0,3,9.931583097870e-02,-3.616352805924e-02
brae,18,0,4,8.582044526422e-01,-8.888807985769e-02
brae,18,0,5,4.982486486780e-01,1.184668842015e-01
brae,18,0,6,2.381184381032e-01,1.605782901391e-01
brae,18,0,7,1.156930975060e-01,-1.119076794672e-01
brae,18,0,8,8.501213166860e-01,-4.902390859833e-02
brae,18,0,9,5.075746059864e-01,8.852792461807e-02
brae,18,0,10,2.537035980184e-01,1.605879216027e-01
brae,18,0,11,1.291235389809e-01,-1.110613596968e-01
brae,18,0,12,8.358036162028e-01,-6.470020911682e-02
brae,18,0,13,5.167527851813e-01,1.045000951793e-01
brae,18,0,14,3.005857306059e-01,1.427496014883e-01
brae,18,0,15,1.651596396833e-01,-1.128691748067e-01
brae,18,0,16,7.474437700300e-01,-1.213117208676e-01
brae,18,0,17,5.275472831095e-01,3.593664069240e-02
brae,18,0,18,4.094765010287e-01,6.397026259496e-02
brae,18,0,19,2.832197540231e-01,-1.246823834265e-01
brae,19,0,0,-9.857687426921e-03,-4.152415278172e-03
brae,19,0,1,1.992736492598e-02,5.778872143182e-02
brae,19,0,2,2.900750832395e-02,6.656594858492e-02
brae,19,0,3,-7.232705611847e-03,3.869573997352e-03
brae,19,0,4,-1.422209277723e-02,-1.178575193389e-02
