cycle,cell,psi,residual,resnorm
2,12,0.8429072708459839,-0.01300262739870917,0.02138485595054998
2,13,0.6011024550508852,-7.079013457389483e-05,0.02138485595054998
2,14,0.3981893457031014,-0.01984510426038538,0.02138485595054998
2,15,0.1500626307237603,0.03201301840809756,0.02138485595054998
2,16,0.7306774127973454,0.0149363060333737,0.02138485595054998
2,17,0.5560935119714624,-0.002774950384429153,0.02138485595054998
2,18,0.4459127416246521,-0.01518073297401518,0.02138485595054998
2,19,0.2601001174746813,0.03537466750032486,0.02138485595054998
3,0,0.8740251110946815,-4.75387885097156e-05,0.0008992186983515203
3,1,0.6235136074412163,0.001110902087861576,0.0008992186983515203
3,2,0.3748969005532797,0.0007753060250274557,0.0008992186983515203
3,3,0.1255274078875951,3.665517862058709e-05,0.0008992186983515203
3,4,0.872539298149,0.0001986193998355645,0.0008992186983515203
3,5,0.6227297127635492,0.000298254457698155,0.0008992186983515203
3,6,0.3764249923560554,0.001018967089139067,0.0008992186983515203
3,7,0.1272493861757211,-0.0005871757479880557,0.0008992186983515203
3,8,0.8661402862866048,0.0009218089859550638,0.0008992186983515203
3,9,0.6187392075656231,-0.0006822389808066598,0.0008992186983515203
3,10,0.3818429370208104,-0.0008456959450814927,0.0008992186983515203
3,11,0.133707354886967,0.0003509531569897417,0.0008992186983515203
3,12,0.840344734704356,0.0008245017181301995,0.0008992186983515203
3,13,0.6035616552107212,-0.001171486328975568,0.0008992186983515203
3,14,0.3976544973295146,-0.0009017034975657978,0.0008992186983515203
3,15,0.1597954043952932,-0.0001731059521175582,0.0008992186983515203
3,16,0.7328462337425842,-0.000395972836733316,0.0008992186983515203
3,17,0.5563366949144157,-0.0007592964251054157,0.0008992186983515203
3,18,0.4445162891936678,-0.001148189916542031,0.0008992186983515203
3,19,0.2674420638078667,-0.0003406892582390464,0.0008992186983515203
4,0,0.8742683579291298,2.330497129254816e-05,5.431598758720021e-05
4,1,0.6243469424349879,-9.240099946183911e-06,5.431598758720021e-05
4,2,0.3756437585076806,1.915306819366691e-05,5.431598758720021e-05
4,3,0.1257272253499655,1.200769859183159e-06,5.431598758720021e-05
4,4,0.872749794252824,-1.360453833032516e-05,5.431598758720021e-05
4,5,0.6231194707682072,-8.528307213651054e-06,5.431598758720021e-05
4,6,0.3768762608062819,4.091679887241462e-05,5.431598758720021e-05
4,7,0.1272663436620405,-3.589804890236081e-05,5.431598758720021e-05
4,8,0.8663475380284528,-7.921776483421628e-05,5.431598758720021e-05
4,9,0.6184963572715213,-1.02684215690374e-05,5.431598758720021e-05
4,10,0.3815163870860717,3.299214675711593e-05,5.431598758720021e-05
4,11,0.1336923341050528,-7.900116605477625e-05,5.431598758720021e-05
4,12,0.8404123208530843,-1.716706655652267e-05,5.431598758720021e-05
4,13,0.6029917647817846,-6.569884003249093e-05,5.431598758720021e-05
4,14,0.397033588308188,1.747968631765628e-05,5.431598758720021e-05
4,15,0.1595999386110969,-1.041971548498832e-05,5.431598758720021e-05
4,16,0.7327051343886275,0.00014060837563179,5.431598758720021e-05
4,17,0.5559590938543125,-5.48276610337628e-05,5.431598758720021e-05
4,18,0.4440437424401166,3.732088867591798e-05,5.431598758720021e-05
